,player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
795,Nik Stauskas,stausni01,2022,RS,MIA,53,24,-0.1558041360384939,-2.206887797760714,-2.362691933799208,1.201170891633366,14.38613223589741,15.58730312753077,0.0844613354993094,1.05222945063525,1.136690786134559,0.047643018578144,0.047643018578144,0.0,-4.884099134744918,-1.256321792746498,-6.140420927491416,0.1077260454949892
796,Lance Stephenson,stephla01,2022,RS,IND,1570,744,-0.2262880086188969,-5.34549375677251,-5.571781765391407,0.0578569919874734,-4.109530730703564,-4.05167373871609,-0.1805652914439304,-5.36628813423745,-5.54685342568138,-1.061723579741563,-1.061723579741563,0.0,-0.1973301687151924,-5.532768246105847,-5.730098414821039,0.0065318914066741
797,Lance Stephenson,stephla01,2022,RS,ATL,147,70,-5.848380722092189,-6.879385421049265,-12.72776614314146,-2.753089028577646,7.777620398533284,5.024531369955639,-5.577672358863914,-4.219724340664981,-9.797396699528896,-0.2508767269899942,-0.2508767269899942,0.0,-5.731468970048225,-6.214440765857537,-11.94590973590576,-0.3234215723612976
798,Lamar Stevens,stevela01,2022,RS,CLE,2072,1015,-2.753689542283446,0.4129951942331926,-2.340694348050253,-0.99060909540511,-1.700438943473823,-2.691048038878933,-2.550634621842024,-0.0421116037502377,-2.592746225592261,0.0807971067212379,0.0807971067212379,0.0,-2.989192435329849,-0.0164444903966953,-3.005636925726544,-0.7825327961512499
799,Isaiah Stewart,stewais01,2022,RS,DET,3730,1816,-2.82265534667334,1.018170519993296,-1.804484826680044,-3.726753396248396,-0.3329099759783803,-4.059663372226777,-3.13776458211643,0.8339069343126411,-2.303857647803789,0.4110630973677756,0.4110630973677756,0.0,-4.250109647627374,0.6806728482892803,-3.569436799338094,-0.5559806268474385
800,Max Strus,strusma01,2022,PO,MIA,1023,523,0.8330891345824056,2.528235209225594,3.361324343808,1.529226714485803,6.857565321685628,8.386792036171432,1.001870045682771,3.495338531619134,4.497208577301905,1.993647138944727,0.0,1.993647138944727,0.7677902889351966,4.45768443603746,5.225474724972656,-0.0391788448999684
801,Max Strus,strusma01,2022,RS,MIA,3209,1587,2.069519820689707,-0.610296357582284,1.459223463107423,2.610746904677476,-0.6301000147331244,1.980646889944351,2.279826453618241,-0.6990376120597609,1.58078884155848,3.499534174217545,3.499534174217545,0.0,2.461420169612287,-0.7068539101766703,1.754566259435617,-0.2010841013123847
802,Jalen Suggs,suggsja01,2022,RS,ORL,2789,1307,-3.940633807390105,2.558111404584828,-1.382522402805277,-4.406430231867954,2.998556456221431,-1.407873775646523,-4.157846232778498,2.826072657876266,-1.331773574902232,0.9588252845828404,0.9588252845828404,0.0,-4.355057067583854,2.36022221374665,-1.994834853837204,1.386010361858575
803,Craig Sword,swordcr01,2022,RS,WAS,36,19,0.4014981568846566,5.177092197480339,5.578590354364995,-2.288888477491786,19.04152053928671,16.75263206179492,-0.0954047578337473,8.468303523784702,8.372898765950954,0.1098423385258966,0.1098423385258966,0.0,0.6995590021724619,9.360201606977633,10.05976060915009,1.872733559784708
804,Keifer Sykes,sykeske01,2022,RS,IND,1166,566,-5.454637020935791,-0.989059343987002,-6.443696364922793,-2.865781412098013,-1.031785221671413,-3.897566633769426,-5.23736533991985,-1.008548600056113,-6.245913939975963,-1.001958311052102,-1.001958311052102,0.0,-4.139508300795719,-1.890410619462637,-6.029918920258356,-0.7496745642083565
805,Jae'Sean Tate,tateja01,2022,RS,HOU,4367,2056,-1.087063888971141,0.6209493995731603,-0.4661144893979805,-2.030946564018566,0.8185133932352867,-1.212433170783279,-1.305333948558302,0.7757554870268053,-0.5295784615314965,2.337336442090229,2.337336442090229,0.0,-1.750887981603272,0.6125648196330064,-1.138323161970265,0.3511324808195947
806,Jayson Tatum,tatumja01,2022,PO,BOS,1978,983,1.018929157014705,-0.1674993013694758,0.8514298556452295,2.805725122087806,4.918230609612721,7.723955731700526,1.445766935314824,0.8012885121953238,2.247055447510148,2.612499418836389,0.0,2.612499418836389,3.145569137545921,0.9909907599659604,4.136559897511882,1.044055047506607
807,Jayson Tatum,tatumja01,2022,RS,BOS,5583,2731,4.291395127489423,1.34854717964174,5.639942307131163,6.046490250535578,3.682936369193305,9.729426619728883,4.847832235383492,1.865881018423913,6.713713253807405,13.20385258300088,13.20385258300088,0.0,4.878482072803314,1.613221846016927,6.491703918820241,0.1329373490954035
808,Terry Taylor,taylote01,2022,RS,IND,1518,714,1.437759351383396,-2.387602647825399,-0.9498432964420024,-0.228643333929905,-5.381635434597932,-5.610278768527837,1.200653786124255,-3.088716578806117,-1.888062792681862,0.3128505158720083,0.3128505158720083,0.0,0.1031321496543992,-2.881286988940821,-2.778154839286421,-0.3625657192286632
809,Garrett Temple,templga01,2022,PO,NOP,6,2,-0.07410550984397,-15.36935734869532,-15.44346285853929,23.31009761895199,-28.62509820812779,-5.315000589175799,4.638914393210218,-19.08243084467427,-14.44351645146405,-0.0128218377422947,0.0,-0.0128218377422947,3.402167644048865,-20.03147018478566,-16.62930254073679,4.074343958953534
810,Garrett Temple,templga01,2022,RS,NOP,2273,1098,-2.002515849571422,0.6290998586288912,-1.373415990942531,-6.287449568895525,-5.115788583424109,-11.40323815231963,-3.018916405167794,-0.5180983071474802,-3.537014712315274,-0.4405917558375871,-0.4405917558375871,0.0,-2.282500104602767,-0.549686344508576,-2.832186449111343,-0.066588657966062
811,Emanuel Terry,terryem01,2022,RS,PHO,39,18,-11.83832449233311,8.041043542593156,-3.797280949739958,-30.01411307570353,-0.1729925760998972,-30.18710565180343,-16.44690506720481,6.700744034335223,-9.746161032869589,-0.067016067036956,-0.067016067036956,0.0,-12.2227692584452,4.117491143766426,-8.105278114678773,4.305376447583132
812,Tyrell Terry,terryty01,2022,RS,MEM,8,3,7.595015938135182,-21.92623799821587,-14.33122206008069,5.903095933994047,-20.28769612278421,-14.38460018879016,7.597927942520406,-23.0699930014048,-15.4720650588844,-0.0200662192513836,-0.0200662192513836,0.0,4.808884330432976,-20.3842569297587,-15.57537259932572,3.049668957728658
813,Jon Teske,teskejo01,2022,RS,MEM,19,8,-13.00417293119117,-6.308616885960575,-19.31278981715175,-9.656551959118252,0.4011765119227979,-9.255375447195457,-13.19568286543028,-5.408641272538677,-18.60432413796896,-0.0642018427006671,-0.0642018427006671,0.0,-9.881658033015263,-2.920074729056482,-12.80173276207175,-0.786854232522635
814,Daniel Theis,theisda01,2022,PO,BOS,422,200,-3.158599193945013,3.771455345399601,0.6128561514545883,-3.444579999640024,-1.775187357867695,-5.219767357507719,-3.449912097812224,2.758699169841219,-0.6912129279710051,0.2184380090837328,0.0,0.2184380090837328,-3.406134368507213,1.719408308805113,-1.6867260597021,0.7950165908669489
815,Daniel Theis,theisda01,2022,RS,BOS,807,393,-0.696627999781803,-0.8285751176011272,-1.52520311738293,5.622851981190224,3.050639885086739,8.673491866276963,0.5439631399057455,-0.2176123360793123,0.3263508038264332,0.6145700625508429,0.6145700625508429,0.0,-0.0871076377316378,0.3642308768609888,0.277123239129351,-0.3671639908030879
816,Daniel Theis,theisda01,2022,RS,HOU,1236,584,-4.537571628171112,0.2756900860594703,-4.261881542111642,-10.38406673034014,1.682948319652802,-8.701118410687338,-5.999759766596287,0.6741946748530369,-5.32556509174325,-0.7708410083409422,-0.7708410083409422,0.0,-4.440114717078766,-0.5636117061013775,-5.003726423180143,0.4474774646604817
817,Brodric Thomas,thomabr01,2022,RS,BOS,135,60,0.6869023565233601,-4.841216066590097,-4.154313710066737,1.541179084846731,3.580713072741905,5.121892157588636,0.8282660559950211,-3.452997654355089,-2.624731598360067,0.0039046835347232,0.0039046835347232,0.0,-0.3838755192066481,-6.014067106775713,-6.397942625982361,1.824626033337787
818,Cam Thomas,thomaca02,2022,PO,BRK,1,0,-1.418088135325608,4.742718075566709,3.324629940241101,55.92678447521524,68.67297262721947,124.5997571024347,10.32400609378811,18.49453809386971,28.81854418765783,0.0,0.0,0.0,6.280467011951101,7.270845732497793,13.55131274444889,1.49782673123519
819,Cam Thomas,thomaca02,2022,RS,BRK,2467,1176,-0.7024074972082113,-2.312096416577417,-3.014503913785629,-5.055743179952062,-2.692080568255607,-7.747823748207669,-1.67565448677651,-2.508892422049583,-4.184546908826093,-0.857038016717802,-0.857038016717802,0.0,-1.401266580490388,-2.851934475581002,-4.25320105607139,-0.4279374348929573
